Country,State,City,Locality,Area_Type,Plot_Size_sqft,Builtup_Area_sqft,Carpet_Area_sqft,Floors,Floor_Number,Bedrooms,Bathrooms,Balconies,Living_Rooms,Dining_Room,Kitchens,Study_Room,Office_Room,Parking,Garden,Swimming_Pool,Terrace,Basement,Lift,Property_Age_years,Facing_Direction,Furnishing,Smart_Home,Solar_Panels,EV_Charging,Security_System,Water_Supply,Power_Backup,School_Dist_km,Hospital_Dist_km,Metro_Dist_km,Airport_Dist_km,School_Index,Hospital_Index,Transit_Index,Safety_Score,Green_Space_Score,AQI,Price_INR
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,1523,1209,1007,2,1,2,2,1,1,1,1,0,1,0,1,0,0,1,0,8,North-East,Unfurnished,0,1,1,0,Borewell Only,Partial,4.18,17.82,46.99,54.84,6.7,1.1,1.0,9.4,9.4,44,6630000
India,Delhi NCR,Noida,Yamuna Expressway Village,Plot Area,1123,781,645,2,2,1,2,0,1,1,1,1,0,1,1,0,1,0,0,13,North,Unfurnished,0,1,1,1,Borewell Only,Full,2.83,4.64,20.56,30.79,7.7,7.7,3.8,9.2,9.7,66,6480000
India,Kerala,Kochi,Edappally,Plot Area,1683,1298,1040,4,1,2,2,0,1,1,1,0,0,0,1,1,0,0,1,7,South,Semi-Furnished,0,1,0,1,24/7 Supply,Partial,2.04,3.3,6.32,38.47,8.4,8.3,8.1,8.4,4.8,173,11060000
India,Tamil Nadu,Madurai,SS Colony,Super Built-up,2479,1921,1545,20,11,3,3,2,1,1,1,1,0,2,0,1,0,0,1,10,North-East,Semi-Furnished,0,0,0,0,Corporation + Borewell,Full,3.16,3.14,0.65,25.35,7.5,8.4,9.8,6.7,4.0,135,28770000
India,Tamil Nadu,Madurai,KK Nagar,Carpet Area,2340,1554,1325,4,1,3,3,1,1,1,1,0,0,1,1,1,0,0,1,23,North,Fully-Furnished,0,0,0,0,Corporation + Borewell,Partial,0.4,3.64,3.19,53.74,9.7,8.2,9.0,8.0,4.2,146,35760000
India,Delhi NCR,Gurugram,Golf Course Road,Super Built-up,4246,3178,2681,4,1,5,5,2,1,1,1,0,0,1,1,0,0,0,1,18,South-East,Unfurnished,0,0,0,1,Corporation + Borewell,Partial,2.59,5.6,7.63,64.24,7.9,7.2,7.7,8.2,7.4,167,25550000
India,Delhi NCR,Gurugram,Cyber City,Plot Area,2504,1726,1443,4,4,3,3,0,1,1,1,0,0,1,1,1,1,0,1,5,North,Semi-Furnished,0,0,0,1,24/7 Supply,Partial,1.22,5.38,2.32,26.37,9.0,7.3,9.3,9.2,5.7,164,35290000
India,Gujarat,Ahmedabad,SG Highway,Plot Area,2601,1729,1472,10,2,3,2,3,2,1,1,0,1,1,1,0,0,1,1,21,East,Fully-Furnished,1,0,0,1,Corporation + Borewell,Full,1.26,4.56,5.37,27.06,9.0,7.7,8.4,8.6,8.0,70,14380000
India,West Bengal,Kolkata,Salt Lake,Super Built-up,2058,1598,1388,20,5,3,2,2,1,1,1,1,0,2,0,0,0,0,1,2,North-West,Semi-Furnished,0,1,1,1,Corporation + Borewell,Partial,3.94,3.5,1.03,57.97,6.8,8.2,9.7,9.2,4.0,68,24070000
India,Kerala,Thiruvananthapuram,Kovalam Village,Plot Area,1835,1398,1132,2,1,3,3,2,1,1,1,1,0,1,1,0,1,1,0,16,North,Fully-Furnished,0,1,0,1,Borewell Only,Partial,3.46,15.68,24.65,36.9,7.2,2.2,2.6,8.9,7.1,27,3160000
India,Punjab & Chandigarh,Chandigarh,Sector 17,Super Built-up,2290,1762,1520,20,18,4,4,2,1,1,1,0,0,2,0,0,0,0,1,15,North,Semi-Furnished,0,0,0,1,24/7 Supply,Partial,1.84,1.41,0.67,66.89,8.5,9.3,9.8,8.7,4.4,146,29250000
India,Telangana,Hyderabad,HITECH City,Super Built-up,961,654,541,20,8,1,2,1,1,1,1,1,0,1,0,1,0,0,1,5,North-West,Semi-Furnished,0,1,1,1,24/7 Supply,Partial,1.88,4.34,2.14,39.72,8.5,7.8,9.4,6.7,7.9,78,17340000
India,Tamil Nadu,Coimbatore,Gandhipuram,Carpet Area,1843,1521,1285,4,4,3,3,1,2,1,1,0,0,1,0,0,1,0,1,2,West,Semi-Furnished,1,0,0,1,Corporation + Borewell,Partial,1.71,2.95,6.08,51.44,8.6,8.5,8.2,8.7,7.0,134,40670000
India,Delhi NCR,Delhi,Connaught Place,Super Built-up,832,650,525,10,7,1,2,3,1,0,1,0,1,1,1,1,0,0,1,18,South-East,Semi-Furnished,0,0,1,0,Corporation + Borewell,Partial,2.46,3.56,7.42,49.24,8.0,8.2,7.8,9.0,4.6,123,17540000
India,Uttar Pradesh,Varanasi,Cantonment,Super Built-up,1618,1149,964,4,1,2,2,1,1,1,1,0,0,1,1,1,0,0,1,3,East,Fully-Furnished,1,0,0,0,24/7 Supply,Partial,2.97,1.97,5.64,39.98,7.6,9.0,8.3,8.3,6.2,185,21050000
India,Tamil Nadu,Chennai,Mahabalipuram Village,Plot Area,1899,1362,1159,2,1,2,2,0,1,1,1,1,0,1,1,0,1,0,0,14,West,Fully-Furnished,0,1,1,0,Borewell Only,Partial,9.43,18.96,31.34,50.89,2.5,1.0,1.0,8.8,8.5,42,4590000
India,West Bengal,Howrah,Shibpur,Carpet Area,1798,1180,989,20,3,2,2,2,1,1,1,1,0,2,0,0,0,0,1,20,South-West,Semi-Furnished,0,0,1,0,Corporation + Borewell,Partial,1.14,3.34,3.12,55.46,9.1,8.3,9.1,8.3,7.3,69,11370000
India,Gujarat,Surat,Hazira Village,Plot Area,1695,1102,913,2,1,2,2,2,1,1,1,1,0,1,1,0,0,1,0,23,South,Unfurnished,0,1,1,0,Borewell Only,Partial,4.75,4.0,44.12,76.01,6.2,8.0,1.0,7.9,8.4,40,3710000
India,Punjab & Chandigarh,Amritsar,Verka Village,Plot Area,2204,1704,1455,2,1,3,3,2,1,1,1,1,0,2,1,0,1,1,0,8,North,Unfurnished,0,1,0,0,Borewell Only,Full,2.94,6.7,46.76,78.16,7.6,6.7,1.0,7.6,9.6,71,7900000
India,Maharashtra,Pune,Wakad,Super Built-up,1541,1140,926,4,3,2,1,3,1,1,1,0,0,1,1,0,1,0,1,21,East,Semi-Furnished,1,0,1,1,24/7 Supply,Full,3.74,1.65,7.64,24.45,7.0,9.2,7.7,8.6,5.5,81,29790000
India,Tamil Nadu,Coimbatore,RS Puram,Super Built-up,1687,1337,1155,4,2,2,1,1,1,1,1,0,0,1,0,0,1,0,1,20,West,Unfurnished,1,0,0,0,24/7 Supply,Partial,0.99,1.72,5.38,77.27,9.2,9.1,8.4,8.9,4.1,217,14570000
India,Tamil Nadu,Madurai,Avaniapuram Village,Plot Area,2197,1692,1456,2,2,3,2,2,2,1,1,1,0,2,1,0,1,1,0,19,South-West,Unfurnished,0,1,0,1,Borewell Only,Partial,3.3,4.85,44.71,78.66,7.4,7.6,1.0,8.4,9.5,67,5260000
India,Uttar Pradesh,Lucknow,Gomti Nagar,Plot Area,2273,1550,1293,4,3,3,4,1,1,1,1,1,0,3,1,1,0,1,1,14,South,Semi-Furnished,0,0,1,0,Corporation + Borewell,None,0.54,4.18,5.83,56.54,9.6,7.9,8.3,7.7,4.5,157,21500000
India,Karnataka,Bangalore,Yelahanka,Carpet Area,871,646,552,4,4,1,1,2,1,0,1,0,1,1,1,0,1,0,1,0,North,Semi-Furnished,0,1,0,1,24/7 Supply,Full,0.81,1.42,0.51,55.54,9.4,9.3,9.8,7.9,6.2,80,25860000
India,West Bengal,Kolkata,Salt Lake,Carpet Area,2589,1809,1450,20,3,3,3,3,1,1,1,0,0,1,0,0,0,0,1,12,East,Semi-Furnished,1,0,1,1,Corporation + Borewell,Partial,2.28,1.83,0.32,27.79,8.2,9.1,9.9,9.1,8.2,109,21900000
India,Karnataka,Hubli-Dharwad,Navanagar,Super Built-up,1009,662,575,10,5,1,1,2,1,1,1,0,0,1,0,1,0,0,1,0,South-West,Semi-Furnished,1,1,0,1,Corporation + Borewell,Full,3.74,0.53,6.51,79.51,7.0,9.7,8.0,8.7,7.7,63,23670000
India,Kerala,Kochi,Kakkanad,Carpet Area,2330,1809,1501,30,20,3,2,2,2,1,1,1,1,2,0,1,0,0,1,0,North-East,Semi-Furnished,0,1,0,1,Corporation + Borewell,Full,1.05,4.7,6.22,25.14,9.2,7.7,8.1,7.6,7.1,169,34370000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,1977,1603,1391,2,1,3,3,0,2,1,1,0,0,1,1,0,0,1,0,10,South,Semi-Furnished,0,1,1,1,Borewell Only,Full,2.77,18.35,15.34,32.22,7.8,1.0,5.4,8.8,9.2,36,8760000
India,Maharashtra,Nagpur,Civil Lines,Plot Area,2120,1500,1263,10,8,3,4,1,2,1,1,1,0,2,1,0,0,0,1,2,East,Fully-Furnished,1,0,0,1,Corporation + Borewell,Partial,1.19,0.87,1.93,58.34,9.0,9.6,9.4,6.9,7.8,158,26030000
India,Tamil Nadu,Coimbatore,Thudiyalur Village,Plot Area,2650,1877,1593,2,2,3,2,3,2,1,1,0,1,1,1,0,1,0,0,15,South-East,Semi-Furnished,0,1,0,1,Borewell Only,Full,6.37,9.21,16.53,60.87,4.9,5.4,5.0,7.9,8.0,56,7950000
India,West Bengal,Kolkata,Sonarpur Village,Plot Area,1852,1524,1308,2,2,3,3,0,1,1,1,0,0,0,1,0,1,0,0,24,North-West,Fully-Furnished,0,1,0,1,Borewell Only,Full,10.9,5.33,39.09,37.41,1.3,7.3,1.0,8.4,8.5,48,4770000
India,Gujarat,Vadodara,Alkapuri,Plot Area,3683,2304,1867,10,3,4,4,3,1,1,1,1,0,1,1,1,0,0,1,5,South,Semi-Furnished,0,0,0,0,Corporation + Borewell,Full,2.48,1.59,6.59,47.34,8.0,9.2,8.0,7.7,5.8,156,51140000
India,Telangana,Warangal,Mamnoor Village,Plot Area,2361,1685,1389,2,2,3,4,1,1,1,1,1,0,1,1,0,1,0,0,20,North-West,Unfurnished,0,1,0,0,Borewell Only,Partial,6.49,3.02,47.52,21.78,4.8,8.5,1.0,9.5,7.7,79,9550000
India,Punjab & Chandigarh,Ludhiana,BRS Nagar,Plot Area,1876,1237,994,10,10,2,2,3,1,1,1,0,0,2,1,1,1,0,1,11,South-East,Fully-Furnished,0,1,0,1,24/7 Supply,Partial,2.73,1.56,1.87,40.98,7.8,9.2,9.4,7.7,7.1,87,13280000
India,Telangana,Hyderabad,Jubilee Hills,Carpet Area,2689,1857,1492,10,6,3,3,2,1,1,1,0,0,1,0,0,0,0,1,3,North-West,Fully-Furnished,1,0,0,0,Corporation + Borewell,Partial,2.19,3.41,4.6,34.61,8.2,8.3,8.6,7.2,7.0,123,57480000
India,Kerala,Thiruvananthapuram,Vellayambalam,Super Built-up,1517,1171,993,20,3,2,3,3,1,1,1,0,1,0,0,1,0,0,1,18,South-East,Semi-Furnished,0,1,0,1,24/7 Supply,Full,2.52,4.02,6.45,62.05,8.0,8.0,8.1,8.7,5.8,127,8460000
India,Punjab & Chandigarh,Chandigarh,Sector 17,Carpet Area,2301,1500,1213,20,16,2,2,2,1,1,1,1,0,2,0,0,1,0,1,20,South-West,Semi-Furnished,0,0,0,1,24/7 Supply,Full,2.3,3.62,5.98,78.98,8.2,8.2,8.2,6.3,5.1,125,25360000
India,Tamil Nadu,Coimbatore,Gandhipuram,Super Built-up,3241,2160,1872,4,1,5,5,1,1,1,1,1,1,0,1,0,0,0,1,19,North-West,Semi-Furnished,0,0,1,1,24/7 Supply,Partial,0.8,4.29,1.37,71.62,9.4,7.9,9.6,8.0,6.6,145,15630000
India,Maharashtra,Nashik,Panchavati,Super Built-up,1317,918,786,30,6,2,3,1,1,1,1,1,0,2,0,1,0,0,1,22,North-West,Semi-Furnished,0,1,0,1,24/7 Supply,None,2.51,1.09,3.08,62.91,8.0,9.5,9.1,9.1,7.3,88,25100000
India,Tamil Nadu,Coimbatore,RS Puram,Super Built-up,2455,1793,1525,4,3,4,5,2,1,1,1,1,0,2,0,1,0,0,1,18,West,Fully-Furnished,1,1,1,1,24/7 Supply,Partial,3.11,1.3,0.43,75.89,7.5,9.3,9.9,7.0,7.6,111,14160000
India,Gujarat,Surat,Adajan,Super Built-up,2690,1817,1501,20,14,3,4,0,1,1,1,0,0,1,0,0,0,0,1,13,South-East,Unfurnished,0,0,1,1,Corporation + Borewell,Partial,1.45,4.58,2.76,22.39,8.8,7.7,9.2,6.3,6.0,110,22740000
India,West Bengal,Howrah,Bally,Super Built-up,3639,2344,1958,10,7,4,5,2,1,1,1,1,0,2,0,1,1,0,1,21,East,Fully-Furnished,0,0,0,0,24/7 Supply,Full,3.68,1.49,7.02,50.6,7.1,9.3,7.9,9.0,4.1,95,29740000
India,Tamil Nadu,Chennai,O M R,Super Built-up,1852,1238,1042,4,3,2,2,3,1,1,1,1,1,1,0,1,0,0,1,3,South,Fully-Furnished,0,1,1,1,24/7 Supply,None,1.84,3.03,5.7,26.61,8.5,8.5,8.3,6.8,6.0,174,25820000
India,West Bengal,Howrah,Santragachi,Super Built-up,1372,1036,868,10,8,2,2,0,1,1,1,0,0,1,0,0,0,0,1,2,North,Semi-Furnished,0,1,1,1,24/7 Supply,Full,2.89,1.22,0.92,58.57,7.7,9.4,9.7,7.1,4.7,217,24590000
India,Delhi NCR,Noida,Sector 150,Super Built-up,1176,773,655,30,14,1,1,2,1,1,1,0,0,2,0,0,1,0,1,15,South,Semi-Furnished,0,1,1,1,Corporation + Borewell,Full,1.08,4.67,1.7,78.27,9.1,7.7,9.5,7.2,4.9,91,10230000
India,Kerala,Kochi,Kumbalangi Village,Plot Area,1546,1221,981,2,1,2,2,2,1,1,1,1,1,1,1,0,1,0,0,15,East,Unfurnished,0,1,1,1,Borewell Only,Full,9.61,12.96,39.02,63.4,2.3,3.5,1.0,7.9,9.2,68,4430000
India,Rajasthan,Jaipur,Vaishali Nagar,Plot Area,2738,2081,1677,4,1,3,4,3,1,1,1,1,0,3,1,0,0,0,1,4,North-East,Fully-Furnished,0,0,0,1,Corporation + Borewell,Partial,1.09,1.5,5.02,72.16,9.1,9.2,8.5,8.8,6.0,169,44390000
India,Delhi NCR,Noida,Yamuna Expressway Village,Plot Area,2451,2004,1654,2,1,3,4,3,2,1,1,1,1,1,1,0,1,1,0,18,North,Semi-Furnished,0,1,1,1,Borewell Only,Partial,3.74,10.94,41.13,70.89,7.0,4.5,1.0,7.7,8.9,33,8010000
India,Karnataka,Hubli-Dharwad,Gokul Road,Carpet Area,1940,1423,1176,10,1,2,2,1,1,1,1,1,0,1,1,0,0,0,1,10,West,Semi-Furnished,0,1,0,1,Corporation + Borewell,Full,1.73,1.06,0.56,59.62,8.6,9.5,9.8,6.5,6.5,128,16590000
India,Gujarat,Vadodara,Alkapuri,Super Built-up,2637,1772,1477,10,4,3,3,2,2,1,1,0,0,2,0,0,1,0,1,3,West,Unfurnished,0,0,0,0,24/7 Supply,Full,3.16,2.34,4.95,46.84,7.5,8.8,8.5,6.8,6.9,175,26530000
India,Kerala,Kochi,Kumbalangi Village,Plot Area,2737,1826,1568,2,1,3,3,3,1,1,1,0,0,2,1,0,0,0,0,7,South-East,Unfurnished,0,1,1,1,Borewell Only,Full,9.93,7.04,24.8,35.98,2.1,6.5,2.6,8.8,8.8,30,4560000
India,Kerala,Kochi,Kakkanad,Carpet Area,942,628,530,4,3,1,1,2,1,1,1,1,0,3,0,0,1,0,1,7,West,Semi-Furnished,0,1,1,1,Corporation + Borewell,Full,3.8,1.66,4.68,35.82,7.0,9.2,8.6,8.6,7.1,97,8750000
India,Rajasthan,Jaipur,Vaishali Nagar,Super Built-up,1499,1015,858,4,2,2,2,2,1,1,1,1,0,2,0,0,0,0,1,20,North-West,Unfurnished,0,0,0,1,Corporation + Borewell,Partial,1.67,2.59,7.82,50.98,8.7,8.7,7.7,7.6,7.3,213,13680000
India,Gujarat,Ahmedabad,Satellite,Super Built-up,809,647,555,4,3,1,1,2,1,1,1,1,0,1,0,1,1,0,1,20,East,Semi-Furnished,0,0,1,0,24/7 Supply,Full,2.24,2.38,6.78,48.97,8.2,8.8,8.0,7.2,4.7,105,13370000
India,Maharashtra,Mumbai,Juhu,Super Built-up,2746,1843,1571,10,8,3,3,2,1,1,1,0,0,2,0,0,1,0,1,5,South-East,Fully-Furnished,1,1,0,1,24/7 Supply,Full,3.1,3.74,4.94,30.4,7.5,8.1,8.5,6.0,6.8,77,31840000
India,Uttar Pradesh,Lucknow,Mahanagar,Super Built-up,2100,1322,1068,20,11,2,3,2,1,1,1,0,1,1,0,0,1,0,1,6,North-East,Semi-Furnished,0,1,0,0,24/7 Supply,None,3.19,2.45,1.73,47.64,7.4,8.8,9.5,8.4,7.1,201,15530000
India,Telangana,Warangal,Subedari,Super Built-up,2143,1650,1429,20,5,3,2,2,1,1,1,1,0,2,1,1,1,0,1,22,South,Fully-Furnished,0,0,0,1,24/7 Supply,Full,1.3,0.51,2.95,74.77,9.0,9.7,9.1,8.5,8.3,94,28410000
India,Karnataka,Hubli-Dharwad,Gokul Road,Plot Area,763,510,433,20,13,1,1,1,1,1,1,1,1,2,1,0,1,1,1,18,South,Unfurnished,0,0,1,1,24/7 Supply,None,3.87,3.42,5.99,47.5,6.9,8.3,8.2,6.7,7.3,131,11490000
India,West Bengal,Howrah,Shibpur,Super Built-up,3549,2530,2123,30,12,4,4,1,1,1,1,1,0,1,0,0,0,0,1,7,North-East,Unfurnished,0,0,0,1,Corporation + Borewell,Full,1.63,1.65,3.96,69.93,8.7,9.2,8.8,7.9,7.6,215,39630000
India,Rajasthan,Udaipur,Sukher,Plot Area,2789,1902,1586,4,3,3,3,1,1,1,1,1,0,1,1,1,0,1,1,23,South-East,Fully-Furnished,0,0,1,1,Corporation + Borewell,None,2.74,4.87,3.35,24.47,7.8,7.6,9.0,9.0,5.5,84,13310000
India,Punjab & Chandigarh,Amritsar,Mall Road,Carpet Area,1890,1470,1205,30,2,3,4,3,1,1,1,0,0,1,0,1,0,0,1,20,North-West,Semi-Furnished,1,0,0,0,24/7 Supply,Partial,2.04,2.99,4.55,39.22,8.4,8.5,8.6,6.2,5.7,176,18220000
India,Tamil Nadu,Madurai,KK Nagar,Super Built-up,3143,2024,1695,20,11,3,3,3,2,1,1,0,0,1,0,0,1,0,1,8,North,Semi-Furnished,1,0,1,0,24/7 Supply,Full,0.78,4.93,7.88,71.69,9.4,7.5,7.6,8.5,6.4,193,39440000
India,Tamil Nadu,Madurai,SS Colony,Super Built-up,2114,1717,1442,4,4,3,3,2,1,1,1,0,0,1,1,1,1,0,1,3,North,Semi-Furnished,0,0,1,0,Corporation + Borewell,Full,1.11,4.82,6.78,62.09,9.1,7.6,8.0,7.4,7.6,168,55390000
India,Punjab & Chandigarh,Ludhiana,Sarabha Nagar,Super Built-up,2643,1903,1565,30,19,3,3,2,1,1,1,0,0,0,0,1,1,0,1,2,East,Unfurnished,1,0,1,1,24/7 Supply,Partial,0.99,1.77,5.24,26.77,9.2,9.1,8.4,6.1,7.6,138,48340000
India,Punjab & Chandigarh,Chandigarh,Manimajra Village,Plot Area,1717,1132,969,2,1,2,2,0,1,1,1,0,0,1,1,0,0,1,0,19,South-West,Unfurnished,0,1,0,1,Borewell Only,Full,3.3,4.47,22.49,77.5,7.4,7.8,3.3,7.7,8.5,26,5430000
India,Rajasthan,Udaipur,Bhuwana Village,Plot Area,1600,1274,1024,2,1,2,2,3,1,1,1,0,1,2,1,0,0,1,0,15,East,Fully-Furnished,0,1,0,1,Borewell Only,Full,7.82,3.56,26.68,40.75,3.7,8.2,2.0,9.5,8.3,65,4710000
India,Kerala,Kochi,Kakkanad,Super Built-up,2233,1418,1194,20,9,2,2,0,1,1,1,0,0,2,0,0,1,0,1,2,East,Semi-Furnished,0,1,0,1,Corporation + Borewell,Full,3.78,4.34,3.97,34.63,7.0,7.8,8.8,6.9,7.0,127,10100000
India,Tamil Nadu,Chennai,Adyar,Plot Area,1841,1211,1048,20,5,2,2,1,1,1,1,1,1,2,1,0,1,1,1,22,West,Fully-Furnished,1,0,1,1,Corporation + Borewell,Full,3.37,4.6,4.34,41.79,7.3,7.7,8.7,8.4,6.7,97,25230000
India,Tamil Nadu,Chennai,ECR,Carpet Area,2521,1743,1427,4,2,3,3,3,1,1,1,1,1,1,0,1,1,0,1,9,South-West,Semi-Furnished,0,1,0,1,Corporation + Borewell,Full,0.78,3.14,0.28,78.68,9.4,8.4,9.9,6.9,4.0,198,16200000
India,Gujarat,Surat,Ghod Dod Road,Super Built-up,1224,790,666,10,2,1,1,2,1,0,1,0,0,1,0,0,1,0,1,14,East,Semi-Furnished,0,0,0,1,Corporation + Borewell,None,3.76,5.29,5.22,51.29,7.0,7.4,8.4,6.6,6.9,174,15900000
India,Telangana,Hyderabad,Kondapur,Super Built-up,2672,2140,1812,10,9,3,3,1,1,1,1,0,0,1,0,0,0,0,1,11,South,Semi-Furnished,1,0,1,1,24/7 Supply,Full,2.93,5.23,7.35,30.35,7.7,7.4,7.8,6.5,7.9,169,22050000
India,Tamil Nadu,Chennai,Mahabalipuram Village,Plot Area,2272,1504,1244,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,24,South-West,Semi-Furnished,0,1,0,1,Borewell Only,Full,11.82,15.64,39.8,55.02,1.0,2.2,1.0,9.5,9.5,39,6480000
India,Tamil Nadu,Chennai,Adyar,Carpet Area,1821,1188,985,10,1,2,2,3,1,1,1,1,0,1,1,0,1,0,1,1,East,Semi-Furnished,1,1,0,1,24/7 Supply,Full,3.69,4.73,4.96,78.27,7.0,7.6,8.5,9.0,8.1,108,18190000
India,West Bengal,Howrah,Domjur Village,Plot Area,1506,1188,1022,2,1,2,2,0,1,1,1,1,0,2,1,0,0,0,0,20,South,Unfurnished,0,1,0,1,Borewell Only,Partial,1.95,17.09,16.16,54.35,8.4,1.5,5.2,9.4,7.3,62,3020000
India,Gujarat,Vadodara,Gotri,Super Built-up,2663,1814,1500,20,7,3,3,1,1,1,1,1,0,0,0,1,0,0,1,18,North,Semi-Furnished,0,1,1,1,24/7 Supply,Full,1.06,2.36,4.91,25.15,9.2,8.8,8.5,6.1,4.0,77,16150000
India,Delhi NCR,Noida,Yamuna Expressway Village,Plot Area,2732,2026,1719,2,1,3,2,1,1,1,1,0,0,2,1,0,1,0,0,17,South-East,Unfurnished,0,1,1,1,Borewell Only,Full,2.92,17.49,35.74,50.62,7.7,1.3,1.0,8.7,7.5,46,11940000
India,Telangana,Warangal,Mamnoor Village,Plot Area,2516,1988,1639,2,2,3,2,2,2,1,1,0,0,1,1,0,1,1,0,1,South-West,Unfurnished,0,1,0,0,Borewell Only,Full,4.94,12.67,33.9,24.45,6.0,3.7,1.0,9.1,7.8,47,9920000
India,West Bengal,Kolkata,Sonarpur Village,Plot Area,3543,2394,2015,2,1,4,4,1,1,1,1,0,0,1,1,0,1,1,0,24,North-West,Unfurnished,0,1,0,1,Borewell Only,Partial,10.38,11.2,45.52,73.06,1.7,4.4,1.0,8.9,8.0,65,7420000
India,Punjab & Chandigarh,Amritsar,Mall Road,Carpet Area,2944,1925,1562,30,11,3,4,2,1,1,1,0,0,2,0,0,1,0,1,23,South-West,Semi-Furnished,0,1,0,0,24/7 Supply,Partial,3.59,4.42,1.89,59.78,7.1,7.8,9.4,9.1,7.8,129,26660000
India,Delhi NCR,Faridabad,Sector 81,Super Built-up,3325,2352,1993,10,9,4,5,3,1,1,1,0,0,2,0,0,0,0,1,23,South-West,Semi-Furnished,0,0,0,0,Corporation + Borewell,Full,2.99,3.25,1.04,29.5,7.6,8.4,9.7,8.8,6.7,71,29890000
India,Rajasthan,Jaipur,Raja Park,Super Built-up,2577,1670,1442,4,2,3,3,2,1,1,1,1,0,1,0,0,0,0,1,17,East,Unfurnished,1,0,0,1,24/7 Supply,Full,2.06,5.02,2.53,35.95,8.4,7.5,9.2,8.5,5.4,122,24660000
India,Delhi NCR,Delhi,Chhatarpur Village,Plot Area,2882,1905,1582,2,1,3,3,2,2,1,1,1,1,2,1,0,0,0,0,17,South-East,Semi-Furnished,0,1,1,1,Borewell Only,Full,1.77,10.94,27.85,50.3,8.6,4.5,1.6,7.5,8.5,47,12850000
India,Maharashtra,Nashik,College Road,Carpet Area,1942,1291,1106,10,8,3,4,1,1,1,1,0,1,2,1,1,1,0,1,20,West,Semi-Furnished,1,1,1,0,24/7 Supply,Partial,1.71,1.91,2.15,79.54,8.6,9.0,9.4,8.1,4.4,162,17520000
India,Uttar Pradesh,Varanasi,Sigra,Super Built-up,2704,1890,1586,4,4,3,3,0,1,1,1,0,0,2,0,0,1,0,1,14,North-East,Unfurnished,0,0,0,1,24/7 Supply,Partial,2.77,2.57,5.11,29.09,7.8,8.7,8.5,7.9,4.8,78,14630000
India,Maharashtra,Pune,Hadapsar,Super Built-up,1801,1346,1144,30,18,2,3,3,1,1,1,0,1,2,0,0,0,0,1,19,North-East,Semi-Furnished,0,0,0,0,24/7 Supply,Partial,2.99,3.01,5.18,69.42,7.6,8.5,8.4,7.5,7.8,88,30460000
India,Gujarat,Vadodara,Gotri,Super Built-up,2214,1832,1526,4,3,3,3,3,1,1,1,0,0,1,0,0,1,0,1,15,West,Unfurnished,1,1,0,0,Corporation + Borewell,Partial,1.79,2.96,6.35,27.61,8.6,8.5,8.1,7.3,4.6,209,32300000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,2979,1895,1634,2,1,4,5,2,2,1,1,0,1,1,1,0,1,1,0,7,South,Fully-Furnished,0,1,1,1,Borewell Only,None,2.18,5.55,46.6,21.85,8.3,7.2,1.0,8.9,7.8,50,9030000
India,Punjab & Chandigarh,Amritsar,Verka Village,Plot Area,2738,1911,1545,2,1,3,2,1,2,1,1,0,1,2,1,0,0,0,0,14,South-West,Semi-Furnished,0,1,1,1,Borewell Only,Full,6.27,8.21,23.5,59.5,5.0,5.9,3.0,7.8,7.1,47,5530000
India,Uttar Pradesh,Varanasi,Sarnath Village,Plot Area,2332,1531,1261,2,2,3,4,2,1,1,1,1,0,2,1,0,1,0,0,7,South-East,Semi-Furnished,0,1,0,0,Borewell Only,Partial,9.3,11.39,42.58,45.12,2.6,4.3,1.0,8.6,8.5,42,5100000
India,Delhi NCR,Noida,Greater Noida West,Super Built-up,1094,741,623,4,3,1,1,2,1,1,1,0,1,0,0,0,1,0,1,17,South-East,Semi-Furnished,0,1,0,1,24/7 Supply,Full,0.58,1.14,4.24,78.54,9.5,9.4,8.7,6.8,7.5,118,6840000
India,Maharashtra,Mumbai,Bandra West,Carpet Area,1762,1115,957,4,3,2,2,3,1,1,1,0,0,1,1,0,0,0,1,6,South-West,Semi-Furnished,0,0,0,1,Corporation + Borewell,Partial,2.41,5.96,5.59,64.28,8.1,7.0,8.3,8.7,4.6,118,28430000
India,Rajasthan,Jaipur,Raja Park,Super Built-up,1452,974,821,10,6,2,2,2,1,1,1,0,0,1,0,1,0,0,1,14,East,Fully-Furnished,1,0,0,1,Corporation + Borewell,Full,3.77,1.52,4.82,52.32,7.0,9.2,8.6,6.9,6.9,112,12570000
India,Tamil Nadu,Chennai,ECR,Super Built-up,1711,1231,1036,10,4,2,3,2,1,1,1,1,1,1,0,0,1,0,1,8,South-East,Fully-Furnished,0,1,0,0,Corporation + Borewell,Partial,2.14,5.91,1.14,57.17,8.3,7.0,9.7,7.0,6.3,71,30700000
India,Tamil Nadu,Coimbatore,Thudiyalur Village,Plot Area,3051,1945,1608,2,1,3,4,2,1,1,1,0,0,2,1,0,0,1,0,17,North-West,Semi-Furnished,0,1,1,1,Borewell Only,Partial,8.19,5.19,33.79,54.48,3.4,7.4,1.0,9.4,8.9,71,8750000
